year,sample_id,farm_name,producer_id,field_name,field_id,county,crop,longitude,latitude,sample_date,depth,start_depth_inches,end_depth_inches,huc8_name,hc12_name,huc12,density_g_ml,density2_mlb_ac,om_percent,ph,ph_ae,ec_mmhos_cm,est_ss_ds_m,effervescence,cec_meq_100g,est_cec_meq_100g,total_bases_meq_100g,no3_n_mg_kg,no3_n_lb_ac,nh4_n_mg_kg,nh4_n_lb_ac,p_olsen_mg_kg,bray_p_mg_kg,k_mg_kg,exch_k_meq_100g,ca_mg_kg,mg_mg_kg,na_mg_kg,s_mg_kg,s_lb_ac,b_mg_kg,cl_mg_kg,cu_mg_kg,fe_mg_kg,mn_mg_kg,zn_mg_kg,al_mg_kg,al_kcl_mg_kg,ca_kcl_mg_kg,mg_kcl_mg_kg,na_kcl_mg_kg,wilting_point,field_capacity,h2o_wet_dry,avl_h2o_in,avl_h2o_percent
2019,COLUMBIA CONSERVATION DISTRICT-H 02-46.4165--117.80274-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,Gwinn,H 02,Columbia,,-117.8027401,46.41649906,2019-04-17,0-3,0,3,Tucannon,Willow Creek,170601070607,1.31,0.8909,3.28,5.2,7.23,0.1,0.26,0,,17.6436,12.7048,2,1.7816,3.6,3.2069,28.8,46.3,463.25,1.1848,8.7,2.8,0.02,5,4.454,0.14,,1.75,71,21.5,0.32,7,6.7,1740,340.48,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-H 02-46.4165--117.80274-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,Gwinn,H 02,Columbia,,-117.8027401,46.41649906,2019-04-17,3-6,3,6,Tucannon,Willow Creek,170601070607,1.31,0.8909,2.34,5.02,7.2,0.09,0.234,0,,18.8593,13.4018,2.1,1.8707,2.9,2.5833,28.2,45.5,262.69,0.6718,9.8,2.9,0.03,5,4.454,0.14,,1.67,66,18,0.17,7,22.5,1960,352.64,6.9,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-H 02-46.4165--117.80274-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,Gwinn,H 02,Columbia,,-117.8027401,46.41649906,2019-04-17,6-12,6,12,Tucannon,Willow Creek,170601070607,1.33,1.8091,1.72,5.86,7.42,0.09,0.234,0,,20.8734,16.2477,2.1,3.7985,2.3,4.1602,19.1,32,237.62,0.6077,11.8,3.8,0.04,3,5.4264,0.16,,1.83,43,3.7,0.08,1,0.9,2360,462.08,9.2,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-H 07-NA-NA-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,,H 07,Columbia,,,,2019-04-17,0-3,0,3,,,,1.31,0.8909,2.74,5.52,7.4,0.1,0.26,0,,17.7473,13.2442,1.6,1.4253,4,3.5632,24.2,37.6,517.75,1.3242,8.9,3,0.02,4,3.5632,0.13,,1.88,58,15.8,0.56,3,1.9,1780,364.8,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-H 07-NA-NA-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,,H 07,Columbia,,,,2019-04-17,3-6,3,6,,,,1.36,0.92490000000000006,1.72,4.9,7.23,0.08,0.208,0,,17.8226,12.4186,1.9,1.7571,3.2,2.9594,24.4,36.8,269.23,0.6886,8.8,2.9,0.03,5,4.624,0.09,,1.92,63,17.9,0.13,7,57.6,1760,352.64,6.9,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-H 07-NA-NA-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,,H 07,Columbia,,,,2019-04-17,6-12,6,12,,,,1.32,1.7955,1.32,5.82,7.42,0.08,0.208,0,,19.7872,15.3143,1.7,3.0518,4.3,7.7194,15.2,24.7,224.54,0.5743,11.1,3.6,0.04,3,5.3856,0.14,,2.28,37,4.2,0.06,1,2.2,2220,437.76,9.2,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-I 04-46.38015--117.84339-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,Johnson Hollow,I 04,Columbia,,-117.8433935,46.38014842,2019-04-17,0-3,0,3,Touchet,Upper Whetstone Hollow,170701020501,1.24,0.8433,3,5.25,7.305,0.13,0.338,0,,17.7887,12.8905,2.8,2.361,5.8,4.8906,27,44,418.56,1.0705,8.8,3,0.02,5,4.216,0.12,,1.74,69,22.4,0.28,6,8.7,1760,364.8,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-I 04-46.38015--117.84339-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,Johnson Hollow,I 04,Columbia,,-117.8433935,46.38014842,2019-04-17,3-6,3,6,Touchet,Upper Whetstone Hollow,170701020501,1.31,0.8909,1.96,4.97,7.22,0.09,0.234,0,,19.3613,13.7223,1.7,1.5144,4.7,4.1868,25,39.8,188.57,0.4823,10.1,3.1,0.04,7,6.2356,0.23,,2.17,71,37.3,0.53,9,43.7,2020,376.96,9.2,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-I 04-46.38015--117.84339-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,Johnson Hollow,I 04,Columbia,,-117.8433935,46.38014842,2019-04-17,6-12,6,12,Touchet,Upper Whetstone Hollow,170701020501,1.29,1.7547,1.78,6.04,7.46,0.07,0.182,0,,21.5603,17.0777,1.6,2.807,3.1,5.4386,15.5,25.7,171.13,0.4377,12.4,4.2,0.04,2,3.5088,0.16,,2,35,4.9,0.09,1,0.8,2480,510.72,9.2,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-I 10-46.30874--117.94444-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,Culley,I 10,Columbia,,-117.9444422,46.3087429,2019-04-17,0-3,0,3,Touchet,Lower North Fork Touchet River,170701020308,1.2,0.8161,4.6,5.96,7.41,0.16,0.416,0,,18.4941,14.4805,1.6,1.3056,7,5.712,24.5,38.4,844.75,2.1605,9.9,2.4,0.02,4,3.264,0.23,,1.37,64,23.2,0.68,2,0.2,1980,291.84,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-I 10-46.30874--117.94444-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,Culley,I 10,Columbia,,-117.9444422,46.3087429,2019-04-17,3-6,3,6,Touchet,Lower North Fork Touchet River,170701020308,1.28,0.8705,3.14,5.17,7.2,0.12,0.312,0,,19.1489,13.8473,2,1.7408,2.3,2.0019,29,50.5,558.08,1.4273,10.1,2.3,0.02,5,4.352,0.18,,1.78,83,28.5,0.41,9,6.6,2020,279.68,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-I 10-46.30874--117.94444-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,Culley,I 10,Columbia,,-117.9444422,46.3087429,2019-04-17,6-12,6,12,Touchet,Lower North Fork Touchet River,170701020308,1.36,1.8499,2.66,5.71,7.38,0.1,0.26,0,,19.7509,15.1212,3,5.5488,2,3.6992,22.9,39.5,430.55,1.1012,11.2,2.8,0.02,3,5.5488,0.23,,1.7,61,5.8,0.37,2,0,2240,340.48,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-J 02-46.4165--117.80274-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,Gwinn,J 02,Columbia,,-117.8027401,46.41649906,2019-04-17,0-3,0,3,Tucannon,Willow Creek,170601070607,1.23,0.8365,3.64,5.26,7.26,0.11,0.286,0,,17.4899,12.6689,1.9,1.5892,4.9,4.0984,24.3,46.3,488.32,1.2489,8.7,2.7,0.02,5,4.182,0.14,,1.62,76,29.3,0.49,8,6.7,1740,328.32,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-J 02-46.4165--117.80274-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,Gwinn,J 02,Columbia,,-117.8027401,46.41649906,2019-04-17,3-6,3,6,Tucannon,Willow Creek,170601070607,1.27,0.8637,2.32,4.97,7.22,0.11,0.286,0,,18.8878,13.3517,1.5,1.2954,4.8,4.1453,23.6,38.2,243.07,0.6217,9.8,2.9,0.03,6,5.1816,0.13,,1.95,75,24,0.27,10,27.6,1960,352.64,6.9,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-J 02-46.4165--117.80274-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,Gwinn,J 02,Columbia,,-117.8027401,46.41649906,2019-04-17,6-12,6,12,Tucannon,Willow Creek,170601070607,1.3,1.7683,1.68,6.19,7.51,0.1,0.26,0,,21.5172,17.2749,1.4,2.4752,4.8,8.4864,14.8,27.6,170.04,0.4349,12.5,4.3,0.04,2,3.536,0.19,,1.95,35,3.7,0.09,1,0.9,2500,522.88,9.2,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-M 06-46.36046--117.76145-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,Juris,M 06,Columbia,,-117.761453,46.36045941,2019-04-17,0-3,0,3,Touchet,North Patit Creek,170701020306,1.25,0.8501,3.86,5.34,7.3,0.15,0.39,0,,15.2407,11.0025,1.6,1.36,10,8.5,28.4,50.9,700.87,1.7925,7.3,1.9,0.01,7,5.95,0.17,,1.62,78,36.2,0.56,10,5.5,1460,231.04,2.3,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-M 06-46.36046--117.76145-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,Juris,M 06,Columbia,,-117.761453,46.36045941,2019-04-17,3-6,3,6,Touchet,North Patit Creek,170701020306,1.37,0.9317,2.6,4.74,7.12,0.11,0.286,0,,14.977,9.9801,1.8,1.6769,2.7,2.5153,34.6,60.4,379.32,0.9701,7.3,1.7,0.01,9,8.3844,0.15,,2.07,94,36.5,0.42,18,81.6,1460,206.72,2.3,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-M 06-46.36046--117.76145-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,Juris,M 06,Columbia,,-117.761453,46.36045941,2019-04-17,6-12,6,12,Touchet,North Patit Creek,170701020306,1.34,1.8227,1.98,5.89,7.41,0.1,0.26,0,,20.4167,15.9257,2.6,4.7382,1.9,3.4626,23.2,42.6,315.01,0.8057,11.7,3.4,0.02,3,5.4672,0.19,,1.96,44,6.3,0.17,1,0.8,2340,413.44,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-N 03-NA-NA-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,,N 03,Columbia,,,,2019-04-17,0-3,0,3,,,,1.28,0.8705,3.7,5.5,7.35,0.17,0.442,0,,15.7501,11.627,2.3,2.0019,11.2,9.7485,27.2,40.6,784.73,2.007,7.5,2.1,0.02,7,6.0928,0.16,,1.47,74,31,0.57,7,1.6,1500,255.36,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-N 03-NA-NA-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,,N 03,Columbia,,,,2019-04-17,3-6,3,6,,,,1.35,0.9181,2.64,4.75,7.08,0.14,0.364,0,,15.2139,10.1778,2.3,2.1114,3,2.754,36.2,63.4,491.79,1.2578,7.1,1.8,0.02,9,8.262,0.12,,1.84,95,39.4,0.37,19,87.3,1420,218.88,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-N 03-NA-NA-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,,N 03,Columbia,,,,2019-04-17,6-12,6,12,,,,1.39,1.8907,2.16,5.28,7.31,0.11,0.286,0,,17.8541,12.985,2.4,4.537,1.4,2.6466,27.9,45.7,377.33,0.965,9.5,2.5,0.02,6,11.3424,0.17,,1.67,72,9.8,0.39,5,3.7,1900,304,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-O 08-NA-NA-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,,O 08,Columbia,,,,2019-04-17,0-3,0,3,,,,1.22,0.8297,3.88,5.37,7.28,0.12,0.312,0,,16.4461,11.9985,2.7,2.2399,4.7,3.8991,25.8,44.2,582,1.4885,8.3,2.2,0.01,5,4.148,0.14,,1.42,80,24.4,0.6,10,3.1,1660,267.52,2.3,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-O 08-NA-NA-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,,O 08,Columbia,,,,2019-04-17,3-6,3,6,,,,1.29,0.8773,2.66,4.88,7.05,0.1,0.26,0,,17.1254,11.8461,1.3,1.1404,4.7,4.1228,30,51.6,323.01,0.8261,8.9,2.1,0.02,6,5.2632,0.12,,1.8,84,24.6,0.25,15,44.8,1780,255.36,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-O 08-NA-NA-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,,O 08,Columbia,,,,2019-04-17,6-12,6,12,,,,1.28,1.7411,2.14,6,7.43,0.07,0.182,0,,18.2663,14.3551,1.3,2.263,1.8,3.1334,21.4,34.3,248.32,0.6351,10.7,3,0.02,2,3.4816,0.16,,1.59,43,3.6,0.09,1,0.5,2140,364.8,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-Q 06-46.36046--117.76145-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,Juris,Q 06,Columbia,,-117.761453,46.36045941,2019-04-17,0-3,0,3,Touchet,North Patit Creek,170701020306,1.25,0.8501,3.38,5.4,7.29,0.11,0.286,0,,17.0611,12.5281,2,1.7,5.1,4.335,24.6,38.6,476.27,1.2181,8.5,2.8,0.01,4,3.4,0.16,,1.69,66,16.7,0.34,5,4.1,1700,340.48,2.3,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-Q 06-46.36046--117.76145-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,Juris,Q 06,Columbia,,-117.761453,46.36045941,2019-04-17,3-6,3,6,Touchet,North Patit Creek,170701020306,1.34,0.9113,2.34,4.96,7.2,0.08,0.208,0,,18.0223,12.6601,1.4,1.2757,2.7,2.4602,26.1,43,250.26,0.6401,9.2,2.8,0.02,5,4.556,0.11,,1.95,70,18.5,0.14,10,51.8,1840,340.48,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-Q 06-46.36046--117.76145-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,Juris,Q 06,Columbia,,-117.761453,46.36045941,2019-04-17,6-12,6,12,Touchet,North Patit Creek,170701020306,1.3,1.7683,1.42,6.11,7.5,0.07,0.182,0,,20.2458,16.1205,1,1.768,2.6,4.5968,17,26.6,226.98,0.5805,11.2,4.3,0.04,2,3.536,0.13,,2.13,34,3,0.06,1,1.5,2240,522.88,9.2,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-R 10-46.30874--117.94444-2019-04-17-0-3,,COLUMBIA CONSERVATION DISTRICT,Culley,R 10,Columbia,,-117.9444422,46.3087429,2019-04-17,0-3,0,3,Touchet,Lower North Fork Touchet River,170701020308,1.24,0.8433,3.6,5.42,7.29,0.11,0.286,0,,16.6599,12.2381,2.3,1.9394,4.5,3.7944,26,43,476.27,1.2181,8.5,2.5,0.02,4,3.3728,0.15,,1.53,71,31.7,0.81,6,1.4,1700,304,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-R 10-46.30874--117.94444-2019-04-17-3-6,,COLUMBIA CONSERVATION DISTRICT,Culley,R 10,Columbia,,-117.9444422,46.3087429,2019-04-17,3-6,3,6,Touchet,Lower North Fork Touchet River,170701020308,1.27,0.8637,2.44,5.07,7.18,0.09,0.234,0,,18.2391,12.9874,1.6,1.3818,3.3,2.8499,25.1,37.8,257.05,0.6574,9.6,2.7,0.03,5,4.318,0.12,,1.72,70,35.4,0.21,8,16.4,1920,328.32,6.9,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-R 10-46.30874--117.94444-2019-04-17-6-12,,COLUMBIA CONSERVATION DISTRICT,Culley,R 10,Columbia,,-117.9444422,46.3087429,2019-04-17,6-12,6,12,Touchet,Lower North Fork Touchet River,170701020308,1.29,1.7547,1.74,6.12,7.5,0.08,0.208,0,,18.8459,15.0006,1.9,3.3334,3.5,6.1404,16.8,26.2,223.1,0.5706,10.8,3.6,0.03,2,3.5088,0.17,,1.6,38,3.8,0.08,1,0.8,2160,437.76,6.9,,,,,
2019,PAUL CARTER-MORO-NA-NA-2019-04-22-0-3,,PAUL CARTER,,MORO,Columbia,,,,2019-04-22,0-3,0,3,,,,1.3690625,0.9310625,2.195,6.1984375,7.509090909090909,0.2,0.5321875,,,14.467471875,11.556684375,10.0375,9.33110625,1.3875,1.29134375,39.140625,72.31875,457.395,1.169809375,7.41875,2.95,0.018125,2.625,2.4446,0.47375,1.446875,1.31375,38.5625,5.4875,0.8734375,1.84375,0.203125,1483.75,358.72,4.16875,,,,,
2019,PAUL CARTER-MORO-NA-NA-2019-04-22-3-6,,PAUL CARTER,,MORO,Columbia,,,,2019-04-22,3-6,3,6,,,,1.3890624999999999,0.9446625,1.538125,5.5628125,7.4559375,0.083125,0.1974375,,12.257,14.581065625,10.784324999999999,2.509375,2.3754125,0.721875,0.682675,30.340625,53.1625,334.89703125,0.8565125,6.8875,3.015625,0.0246875,2.09375,1.9785875,0.2171875,0.859375,1.4425,43.53125,4.359375,0.2875,3.09375,1.640625,1377.5,366.7,5.678125,,,,,
2019,PAUL CARTER-MORO-NA-NA-2019-04-22-6-9,,PAUL CARTER,,MORO,Columbia,,,,2019-04-22,6-9,6,9,,,,1.395,0.97845625,1.4581250000000001,6.259375,7.562666666666667,0.09406250000000001,0.1918125,,14.212,15.552815625000001,12.528703125,2.140625,2.10659375,0.815625,0.810709375,20.925,38.6625,279.30140625,0.714328125,8.20625,3.578125,0.03,1.3125,1.3039,0.22718750000000001,0.996875,1.3925,28.34375,1.9375,0.259375,0.90625,0.1875,1641.25,435.1,6.9,,,,,
2019,PAUL CARTER-PENDLETON-NA-NA-2019-04-22-0-3,,PAUL CARTER,,PENDLETON,Columbia,,,,2019-04-22,0-3,0,3,,,,1.2806250000000001,0.9563625,3.078125,5.4353125,7.2935483870967746,0.23375,0.60775,,,17.27720625,12.765759375,15.8,15.02115625,2.0125,1.93849375,46.2125,77.13125,696.522125,1.781384375,8.68125,2.278125,0.025,4.75,4.6546,0.39125,1.296875,1.1115625,58.1875,18.809375,0.56625,7,9.509375,1736.25,277.02,5.75,,,,,
2019,PAUL CARTER-PENDLETON-NA-NA-2019-04-22-3-6,,PAUL CARTER,,PENDLETON,Columbia,,,,2019-04-22,3-6,3,6,,,,1.3275000000000001,0.9028,2.204375,4.9675,7.1778125,0.1171875,0.3046875,,16.5444,17.022878125,11.889865625,5.0125,4.5185812499999995,1.0375,0.937103125,37.096875,62,547.34984375,1.399865625,7.80625,2.653125,0.030625,4.625,4.1720125,0.23,0.896875,1.29375,62.46875,18.684375,0.279375,12.65625,31.628125,1561.25,322.62,7.04375,,,,,
2019,PAUL CARTER-PENDLETON-NA-NA-2019-04-22-6-9,,PAUL CARTER,,PENDLETON,Columbia,,,,2019-04-22,6-9,6,9,,,,1.3434375,0.9136375,2.051875,5.703125,7.3975,0.100625,0.261625,,18.6915,20.08039375,15.37568125,3.7,3.379409375,0.975,0.89393125,21.575,37.54375,506.85615625,1.29630625,10.30625,3.734375,0.03875,2.28125,2.0861125,0.23625000000000002,1.065625,1.266875,42.28125,4.9875,0.28,2.6875,0.984375,2061.25,454.1,8.9125,,,,,
2019,COLUMBIA CO. EXTENSION (WSU)-CLARK  PLOT-NA-NA-2019-04-23-0-3,,COLUMBIA CO. EXTENSION (WSU),,CLARK  PLOT,Columbia,,,,2019-04-23,0-3,0,3,,,,1.045,0.7107,4.8725,5.8415625,7.323225806451613,0.19875,0.5143125000000001,0,,18.706071875,14.484246875,8.534375,5.950259375,5.6625,3.888946875,43.91875,67.20625,634.46875,1.622684375,10.625,2.190625,0.0459375,5.96875,4.2510625,0.55375,1.88125,1.4371875,102.1875,12.425,1.6675,7.09375,1.3062500000000001,2125,266.38,10.565625,,,,,
2019,COLUMBIA CO. EXTENSION (WSU)-CLARK  PLOT-NA-NA-2019-04-23-3-6,,COLUMBIA CO. EXTENSION (WSU),,CLARK  PLOT,Columbia,,,,2019-04-23,3-6,3,6,,,,1.0865625,0.7389625,4.12875,4.93953125,7.029375,0.13578125,0.346125,0,17.819000000000003,16.592828125,11.51869375,4.446875,3.26049375,3.56875,2.670909375,43.825,72.221875,324.875,0.83088125,8.878125,1.75,0.059687500000000004,8.375,6.2060625,0.251875,1.08125,1.7134375,126.59375,29.1625,1.0175,22,29.48125,1775.625,212.8,13.728125,,,,,
2019,COLUMBIA CO. EXTENSION (WSU)-CLARK  PLOT-NA-NA-2019-04-23-6-9,,COLUMBIA CO. EXTENSION (WSU),,CLARK  PLOT,Columbia,,,,2019-04-23,6-9,6,9,,,,1.115,0.7583,3.740625,5.131875,7.1340625,0.1325,0.3371875,0,18.574333333333332,17.908559375,12.823928125,3.7375,2.81130625,1.83125,1.391171875,34.790625,57.096875,259.71875,0.664240625,10.059375,2.01875,0.0815625,8.125,6.1720625,0.2134375,1.08125,1.6434374999999999,104.5,19.228125,0.8271875,15.32258064516129,13.30967741935484,2011.875,245.48,18.759375,,,,,
2019,COLUMBIA CO. EXTENSION (WSU)-PCFS-NA-NA-2019-04-25-0-3,,COLUMBIA CO. EXTENSION (WSU),,PCFS,Columbia,,,,2019-04-25,0-3,0,3,,,,1.1087500000000001,0.75405,3.65625,5.4778125,7.1530645161290325,0.39375,1.02375,,,18.0416,13.427025,42.125,31.665728125,5.915625,4.463078125,77.365625,185.39375,809.429375,2.07015,9.53125,1.803125,0.0225,8.21875,6.1975625,0.655625,2.365625,1.4021875,94.125,31.35,1.9671874999999999,13.8125,2.575,1906.25,219.26,5.175,,,,,
2019,COLUMBIA CO. EXTENSION (WSU)-PCFS-NA-NA-2019-04-25-3-6,,COLUMBIA CO. EXTENSION (WSU),,PCFS,Columbia,,,,2019-04-25,3-6,3,6,,,,1.165625,0.792725,2.7775,4.74796875,6.9153125,0.28500000000000003,0.741,,,16.28889375,11.01256875,27.359375,21.454603125000002,10.584375,8.20523125,76.025,171.53125,527.8759375,1.35006875,8.228125,1.409375,0.025,9.25,7.3174375,0.395625,1.246875,1.6665625,102.3125,50.896875,1.1025,23.09375,30.0125,1645.625,171.38,5.75,,,,,
2019,COLUMBIA CO. EXTENSION (WSU)-PCFS-NA-NA-2019-04-25-6-9,,COLUMBIA CO. EXTENSION (WSU),,PCFS,Columbia,,,,2019-04-25,6-9,6,9,,,,1.181875,0.803775,2.4721875,5.32578125,7.13953125,0.20359375,0.52934375,,20.633166666666668,19.34900625,14.233428125,13.3,10.637646875,2.159375,1.72395,55.428125,110.64375,483.73875,1.237178125,11.184375,1.78125,0.030625,5.1875,4.1677625,0.4053125,1.371875,1.655,76.9375,15.43125,0.8540625,9.84375,2.290625,2236.875,216.6,7.04375,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-57-2-46.3368--118.00338-2019-05-13-0-3,,COLUMBIA CONSERVATION DISTRICT,Moyer,57-2,Columbia,,-118.0033777,46.3367983,2019-05-13,0-3,0,3,Touchet,Payne Hollow-Touchet River,170701020401,1.18,0.8025,2.48,6.05,7.48,0.175,0.455,0,,23.5383,18.6935,7.9,6.339,6,4.8144,17.1,25.2,177.3,0.4535,13.7,4.5,0.04,3,2.4072,0.31,1.2,1.51,37,6.9,0.3,2,0.6,2740,547.2,9.2,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-57-2-46.3368--118.00338-2019-05-13-3-6,,COLUMBIA CONSERVATION DISTRICT,Moyer,57-2,Columbia,,-118.0033777,46.3367983,2019-05-13,3-6,3,6,Touchet,Payne Hollow-Touchet River,170701020401,1.21,0.8229,1.52,5.43,7.35,0.11,0.286,0,,26.0444,19.7002,2.5,2.057,6.5,5.3482,13.8,21.7,90,0.2302,14.4,5,0.07,4,3.2912,0.14,0.9,1.8,44,9,0.12,4,13.4,2880,608,16.1,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-57-2-46.3368--118.00338-2019-05-13-6-12,,COLUMBIA CONSERVATION DISTRICT,Moyer,57-2,Columbia,,-118.0033777,46.3367983,2019-05-13,6-12,6,12,Touchet,Payne Hollow-Touchet River,170701020401,1.19,1.6186,1.14,6.42,7.53,0.08,0.208,0,,26.9872,22.1094,1.7,2.7513,3.3,5.3407,5.3,10.9,93.6,0.2394,16.6,5.2,0.07,2,3.2368,0.18,1,2,21,3.8,0.08,1,0.8,3320,632.32,16.1,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-18A-2-46.32702--118.06304-2019-05-13-0-3,,COLUMBIA CONSERVATION DISTRICT,Smith,18A-2,Columbia,,-118.0630399,46.32702132,2019-05-13,0-3,0,3,Touchet,Payne Hollow-Touchet River,170701020401,1.26,0.8569,2.78,5.18,7.24,0.1,0.26,0,,19.6019,14.2187,1.5,1.2852,4.2,3.5986,29.8,55.1,312.3,0.7987,10.1,3.3,0.02,5,4.284,0.16,1.2,1.8,69,32.3,0.38,10,11.2,2020,401.28,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-18A-2-46.32702--118.06304-2019-05-13-3-6,,COLUMBIA CONSERVATION DISTRICT,Smith,18A-2,Columbia,,-118.0630399,46.32702132,2019-05-13,3-6,3,6,Touchet,Payne Hollow-Touchet River,170701020401,1.28,0.8705,1.88,5.19,7.27,0.08,0.208,0,,21.6846,15.8742,1.7,1.4797,3.9,3.3946,25.2,41.7,173.7,0.4442,11.3,4.1,0.03,4,3.4816,0.1,0.6,1.87,59,28.2,0.19,7,14.1,2260,498.56,6.9,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-18A-2-46.32702--118.06304-2019-05-13-6-12,,COLUMBIA CONSERVATION DISTRICT,Smith,18A-2,Columbia,,-118.0630399,46.32702132,2019-05-13,6-12,6,12,Touchet,Payne Hollow-Touchet River,170701020401,1.23,1.673,1.36,6.2,7.53,0.07,0.182,0,,21.2033,17.0352,1,1.6728,2.7,4.5166,17.5,27.4,146.7,0.3752,11.8,4.8,0.06,2,3.3456,0.13,0.7,1.81,29,3.5,0.08,1,0.8,2360,583.68,13.8,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-43-2-46.24012--117.9174-2019-05-13-0-3,,COLUMBIA CONSERVATION DISTRICT,Rotha East,43-2,Columbia,,-117.917405,46.24011666,2019-05-13,0-3,0,3,Touchet,South Fork Touchet River,170701020304,1.17,0.7957,4.6,6.01,7.35,0.28,0.728,0,,21.6478,17.1021,21.2,16.8667,6.2,4.9327,40.9,65,501.3,1.2821,13.1,2.7,0.02,6,4.7736,0.31,1.2,1.27,63,25.4,0.71,7,0.5,2620,328.32,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-43-2-46.24012--117.9174-2019-05-13-3-6,,COLUMBIA CONSERVATION DISTRICT,Rotha East,43-2,Columbia,,-117.917405,46.24011666,2019-05-13,3-6,3,6,Touchet,South Fork Touchet River,170701020304,1.2,0.8161,3.36,4.65,6.9,0.2,0.52,0,,17.7043,11.9727,11.1,9.0576,16.5,13.464,30.3,63.5,294.3,0.7527,9.2,2,0.02,8,6.528,0.13,0.8,1.64,99,47.3,0.38,29,96.8,1840,243.2,4.6,,,,,
2019,COLUMBIA CONSERVATION DISTRICT-43-2-46.24012--117.9174-2019-05-13-6-12,,COLUMBIA CONSERVATION DISTRICT,Rotha East,43-2,Columbia,,-117.917405,46.24011666,2019-05-13,6-12,6,12,Touchet,South Fork Touchet River,170701020304,1.19,1.6186,2.78,5.86,7.33,0.17,0.442,0,,24.7088,19.3324,5,8.092,5.6,9.063,7.8,8.9,227.7,0.5824,14.5,4.2,0.05,4,6.4736,0.2,1.2,1.41,45,5.7,0.14,4,2,2900,510.72,11.5,,,,,
